random_type;p_value
c;9,52650088967189e-01
c;1,66950165473986e-01
c;9,27365143493809e-01
c;2,78915309529659e-01
c;8,32173658608452e-01
c;4,55234733411681e-01
c;2,21808657141769e-01
c;6,04085571283075e-01
c;7,04130270012589e-01
c;8,54018064379092e-01
c;1,12182042259926e-01
c;1,95148509697832e-01
c;2,73449789053521e-02
c;1,12462628071228e-01
c;3,75223248770709e-01
c;1,39452164672174e-01
c;1,71241636642327e-01
c;3,55849472805375e-01
c;8,03088959753583e-01
c;3,71549101676590e-01
c;3,62232328608863e-01
c;5,03647385781707e-01
c;1,55779329669715e-01
c;2,36426414840005e-01
c;4,60292369930089e-01
c;5,55683937969545e-01
c;8,44497797094312e-01
c;9,45781643293336e-01
c;7,58743098467274e-01
c;2,98907042032005e-01
c;6,54496934921151e-01
c;6,32772924877858e-01
c;7,54839418392344e-01
c;5,03692260039526e-02
c;7,67914269456963e-01
c;2,86171499555331e-01
c;3,27433909150224e-01
c;5,10006414198257e-01
c;1,16400185670381e-01
c;5,84010912477660e-01
c;3,14098730764808e-01
c;8,53476771255236e-01
c;3,47234197317941e-01
c;2,73529009086765e-01
c;3,43391828281933e-01
c;6,31874096861222e-01
c;8,22453973605803e-01
c;4,39101528680286e-01
c;3,24497980183386e-01
c;2,73327997743479e-01
c;3,63409632011352e-01
c;5,97084083733587e-01
c;4,51925833501325e-01
c;6,81611119848909e-01
c;8,50218972238980e-01
c;7,85131384407158e-01
c;3,58341952024886e-01
c;5,63019878120970e-02
c;4,12997912451101e-01
c;9,00653036508253e-03
c;5,27438283919614e-01
c;6,63301820346856e-01
c;2,54399945643678e-01
c;4,07702950593707e-01
c;9,50427439891137e-01
c;1,16430013743952e-03
c;7,55304633871194e-01
c;1,79139034906237e-01
c;2,85623840669479e-01
c;3,27416319977118e-01
c;9,17174145763772e-01
c;8,14005733098477e-01
c;4,10127923357023e-01
c;3,20578907727597e-01
c;4,35441607371016e-04
c;5,85847574033816e-01
c;5,80200971267899e-01
c;6,60582256603475e-01
c;3,47470566924622e-01
c;6,93771688986758e-02
c;9,23955276731372e-01
c;2,96065377115338e-01
c;6,97831886008614e-01
c;6,71736955415802e-02
c;6,80465760515191e-01
c;8,24967836307332e-01
c;1,60203055703484e-01
c;1,03168200186202e-01
c;8,35953237935055e-02
c;3,73087481156796e-01
c;2,20342237629268e-03
c;2,16676953580925e-01
c;6,17862871134511e-01
c;7,70561172658913e-01
c;2,80176817266556e-01
c;4,48818348834549e-02
c;6,36722281068758e-01
c;1,47619412978312e-03
c;3,59910284222507e-01
c;2,17869175524218e-01
c;6,97848362653035e-01
c;4,23520401935677e-01
c;3,40210107198266e-01
c;6,87045167343753e-01
c;7,28546245699385e-01
c;4,60657358562085e-01
c;1,43869592818481e-02
c;3,42898276860150e-01
c;8,69925223201662e-01
c;6,49316411383680e-02
c;1,48894941199054e-01
c;6,47843326250720e-01
c;3,86881815305674e-01
c;3,38265062573068e-01
c;8,79290868383787e-01
c;7,37754255113604e-01
c;7,60723472296954e-02
c;2,59459593339462e-01
c;9,68853314411609e-03
c;1,58781558266670e-01
c;7,59165193992786e-01
c;9,01228079908246e-01
c;8,20665227783480e-01
c;6,11838690513706e-01
c;6,03224624258152e-02
c;6,49677884715494e-02
c;1,02711833417466e-01
c;9,29832656003330e-01
c;2,74775817109800e-01
c;7,23032567073165e-01
c;6,03539031747219e-01
c;1,22280646284417e-01
c;3,45878993444282e-01
c;3,85136539511188e-02
c;8,10583794643919e-01
c;6,46970409900149e-01
c;7,30018500741821e-01
c;4,21668949004252e-01
c;5,61168316830837e-03
c;7,11084021618181e-01
c;6,52357013946239e-01
c;8,34797864503149e-01
c;3,31908182992922e-01
c;5,17747763705044e-01
c;9,60768939951470e-01
c;2,05499038862965e-01
c;7,22268713667277e-01
c;6,33545473734604e-01
c;3,80578399440625e-01
c;8,68017231920726e-01
c;2,45632764894151e-01
c;5,82799243778342e-01
c;2,13211346242639e-01
c;8,17176992511997e-01
c;1,70183340276746e-01
c;4,10679756366426e-02
c;5,73219731808536e-02
c;7,86870944131904e-01
c;5,39585857306925e-01
c;5,79909784608907e-01
c;1,38668409351652e-01
c;3,41214307045559e-01
c;8,56513216043522e-02
c;1,03067227747551e-01
c;1,78964639517902e-02
c;6,57753730324367e-01
c;4,06271895675294e-01
c;4,26447056673357e-01
c;3,08281612324425e-01
c;7,96730500212697e-03
c;4,80167906376372e-01
c;7,18769242059713e-01
c;1,98244494181456e-01
c;3,45276183160520e-02
c;8,84429065470545e-02
c;2,34306754341036e-01
c;5,00809972451433e-01
c;1,26864421360306e-01
c;8,00377760416488e-01
c;1,11413521037509e-01
c;3,77270964869380e-01
c;8,15577604514439e-01
c;1,96778915762456e-01
c;2,70901683845082e-01
c;4,63017758643342e-01
c;8,86261879415339e-01
c;5,99406197716504e-02
c;1,49574879268123e-01
c;1,56010208265478e-01
c;2,80044667315718e-03
c;6,19298258624145e-01
c;2,06794011826210e-01
c;5,61444754480115e-01
c;3,06738346000998e-01
c;5,92491110151846e-01
c;3,60034121427704e-02
c;2,19198180724795e-02
c;9,00701400023416e-01
c;2,87389573607810e-01
c;3,18171773631730e-01
c;7,23664086078786e-01
c;9,07706023531348e-01
c;9,48244754308722e-01
c;9,25867771237686e-01
c;2,55019299406637e-01
c;9,07051740020816e-01
c;3,30067720580134e-01
c;9,67382859781560e-01
c;6,46853991851260e-01
c;9,10222600313984e-01
c;4,77745062238551e-01
c;3,02051945249259e-01
c;6,05596618327072e-01
c;6,95756016554852e-02
c;1,95626545725347e-01
c;2,58884334874548e-01
c;3,48016838444031e-01
c;9,08802073829026e-01
c;5,09279800696017e-01
c;3,26014013435457e-01
c;2,41833238652898e-02
c;2,63459063533741e-01
c;3,10488992457858e-01
c;2,88445330260907e-01
c;8,79596622483359e-01
c;4,55499325209342e-01
c;5,90931245276024e-01
c;4,95224969752058e-01
c;7,33637257368927e-01
c;4,23964883422967e-01
c;3,03583702557266e-01
c;1,22830629732721e-01
c;1,79150769796938e-01
c;2,41339406427686e-01
c;6,86512604435019e-02
c;8,79862190791901e-01
c;1,97823319922717e-01
c;5,21314523799821e-03
c;6,16363001761366e-01
c;2,60893279379035e-01
c;1,48329472834569e-01
c;4,03564078825003e-02
c;9,53334867086143e-01
c;5,92069468283982e-01
c;4,51610973292671e-01
c;8,45073000052363e-01
c;3,32543016651907e-01
c;1,85575898776747e-01
c;6,04135306484791e-02
c;4,07992317802234e-01
c;5,18231068429714e-01
c;2,01206814622218e-02
c;6,96767570007443e-01
c;2,24168426576878e-01
c;7,55259380893456e-01
c;5,56988753147114e-01
c;2,79943711088167e-01
c;6,12625633037404e-01
c;8,67918751225027e-03
c;8,73095358194654e-01
c;2,51502064648851e-01
c;8,20971128950905e-01
c;3,87702274932820e-01
c;8,12434900902861e-03
c;6,09446916528567e-01
c;7,64993470086097e-01
c;3,15495383662338e-01
c;8,59867526864175e-01
c;1,77798262918958e-03
c;7,61777383808504e-01
c;6,12309994183885e-01
c;3,64671483484769e-02
c;6,64659625487175e-01
c;9,08442966624641e-01
c;8,69980151084235e-01
c;9,35426429236050e-02
c;2,71451258058200e-01
c;8,28656545755781e-01
c;4,11525937074372e-01
c;1,71331942491734e-01
c;1,53982451428606e-01
c;7,13544048860829e-01
c;4,42980275737868e-01
c;7,37888748670753e-01
c;8,98201138079947e-01
c;1,85034914464860e-01
c;8,22639950853064e-01
c;6,91441321693414e-01
c;7,96421760957684e-01
c;4,36098578139863e-02
c;1,79568134747778e-01
c;4,67703250902879e-01
c;2,81004933009376e-01
c;8,51384069064783e-01
c;4,98925768974382e-01
c;6,22094247207532e-01
c;3,90571279094826e-01
c;4,43122427405274e-01
c;8,69179616457723e-01
c;9,23593068551266e-01
c;5,56803108214036e-02
c;8,34159547468390e-01
c;1,02583734783328e-01
c;4,12272794818627e-01
c;7,60083836796145e-01
c;5,69206231406226e-01
c;8,95049511981407e-01
c;6,69804955260496e-02
c;2,93285715280613e-01
c;6,33523117159741e-01
c;3,18423510425949e-01
c;2,06896131812244e-01
c;5,38896896320136e-01
c;1,01422299382103e-01
c;4,88310808522488e-01
c;2,58732656516221e-01
c;2,71365321537829e-01
c;5,77861991433011e-01
c;4,07711571200041e-01
c;7,94534691270042e-03
c;1,75443148097284e-01
c;8,08767980809780e-02
c;2,97292859372936e-01
c;5,55673203547925e-02
c;2,46990504485865e-01
c;2,40017766495735e-01
c;4,03958941258231e-01
c;7,48225321762480e-01
c;5,52603427106981e-02
c;9,67810792220582e-01
c;8,27475488552814e-01
c;8,13670447233764e-01
c;9,68478478156024e-02
c;8,39542405816877e-01
c;2,48546052960740e-02
c;5,37122827441592e-01
c;5,86198023201090e-01
c;1,07660237191820e-01
c;1,75680982671295e-02
c;3,15611481289290e-01
c;1,91664227422457e-01
c;1,09118293600891e-02
c;1,50212894144296e-01
c;3,84852309430760e-01
c;4,83035234091837e-01
c;5,60592546547540e-01
c;5,45245112961588e-01
c;9,32803571305256e-01
c;7,08209095578033e-01
c;8,06812492736905e-01
c;8,93341742672668e-02
c;1,22640836356597e-01
c;3,12057064400007e-01
c;4,46121563350717e-01
c;7,61805080251973e-01
c;9,97964824415169e-02
c;8,46992726828822e-01
c;5,46829510090497e-01
c;4,44461730364315e-01
c;4,94850205474391e-01
c;7,05433139702032e-01
c;3,45676451468140e-01
c;4,22146364637543e-01
c;4,91982166825897e-01
c;1,69851759791339e-01
c;5,87864923134300e-02
c;6,94449780814417e-01
c;5,96668342492349e-01
c;9,59435193709320e-03
c;5,97467244331607e-01
c;4,68072753583231e-01
c;6,27055700112793e-01
c;6,25074502301286e-01
c;1,65283743559049e-01
c;7,43981451419180e-01
c;6,78960278377409e-01
c;7,76441965242572e-01
c;6,99028614542383e-01
c;5,76229979246980e-02
c;6,48213253994331e-01
c;1,60441344940127e-01
c;5,34364181666769e-01
c;1,46024292247344e-02
c;2,24227076709932e-01
c;6,89458657949954e-01
c;6,24098824019181e-01
c;9,85745700510824e-01
c;7,00907738712080e-01
c;6,47444785374640e-02
c;2,96485780561330e-01
c;3,03772544842268e-01
c;7,39052720695129e-01
c;5,93003894306848e-01
c;7,94537270082702e-01
c;7,41053571315595e-01
c;9,89468800277817e-01
c;1,25383065092168e-01
c;5,22220351435219e-01
c;2,96990492848176e-01
c;4,93500446736175e-01
c;6,74114220057032e-01
c;5,46347514935789e-01
c;5,60368868028573e-01
c;2,87181513536889e-01
c;9,59383907474671e-03
c;2,28883112710155e-01
c;8,51756049276030e-02
c;3,95153542432142e-01
c;3,64948947949257e-01
c;8,02111482011490e-01
c;6,92753694966777e-01
c;8,15585423906097e-01
c;8,00657559526813e-01
c;3,55401715051987e-02
c;3,09622513381925e-01
c;8,33197145783439e-02
c;5,83580960361400e-01
c;5,63859422282385e-01
c;2,00886005518359e-01
c;9,79183656828631e-01
c;7,39754278466106e-01
c;2,65073622805178e-01
c;8,21573207836836e-01
c;7,80065743533082e-01
c;1,63270276609141e-01
c;1,17404677128008e-01
c;4,79559017649288e-01
c;4,21702122630914e-01
c;1,40501304098805e-01
c;1,84908699683570e-01
c;2,51787573901117e-01
c;6,66374789091088e-01
c;3,32374912163902e-01
c;2,12447761594093e-01
c;8,22268245037019e-01
c;5,17809603700931e-01
c;8,73787468351126e-01
c;7,98881471291418e-01
c;4,44264538793330e-01
c;3,45581408011776e-01
c;5,03299318867366e-01
c;9,41628602336927e-01
c;9,28872521355992e-01
c;8,50796060143936e-02
c;6,09000001463015e-01
c;1,60391804153152e-01
c;3,74703633241829e-01
c;9,26067043106273e-01
c;9,66067460250463e-01
c;2,37601693789827e-01
c;3,85770964808860e-01
c;9,47543857090792e-01
c;2,00069963787156e-01
c;8,52532510268798e-01
c;2,98801627704627e-01
c;9,43119799441867e-01
c;3,94851616285659e-01
c;1,00418801788001e-01
c;7,88476316431945e-01
c;8,11452854186246e-01
c;8,29159851817581e-01
c;3,00908026383496e-01
c;3,83186021575392e-01
c;9,31441843052767e-01
c;4,52095065522698e-01
c;1,96020124027966e-01
c;9,91448756934391e-01
c;8,40471443874556e-01
c;6,94915215233669e-01
c;3,31220876621425e-01
c;1,82767026274809e-02
c;1,53344620011787e-01
c;1,82722193666653e-01
c;5,77017121748927e-02
c;4,13215231831020e-01
c;9,41113553349574e-01
c;9,00918261413362e-02
c;2,08426191534750e-01
c;2,31578036561666e-01
c;8,03309535518682e-01
c;1,45229971045997e-01
c;8,68106962436994e-01
c;2,32990036668209e-01
c;9,93970872515784e-01
c;9,86755390611231e-01
c;3,13911874409935e-01
c;3,21237509319742e-01
c;1,26360540380465e-01
c;1,50254167443059e-02
c;4,97342970910616e-02
c;4,56733774919652e-01
c;3,82322459818229e-01
c;1,48142962142255e-01
c;8,63751621191924e-01
c;8,92270299296256e-01
c;1,22946592866724e-02
c;2,07915564312538e-01
c;2,22432744981237e-01
c;4,72911859245924e-01
c;8,72570647623811e-01
c;6,35992679002192e-01
c;2,24735329907886e-02
c;5,61772293318042e-01
c;2,71711163877196e-01
c;7,89735509390465e-01
c;7,10840331733300e-01
c;7,39873836606983e-01
c;1,11999093974845e-01
c;9,06781971475146e-01
c;8,73511337345256e-01
c;9,12961295063657e-01
c;2,48336186783138e-01
c;4,43614052060213e-02
c;8,24384204787625e-01
c;3,78741497726197e-01
c;1,38816775010241e-01
c;6,36577357852256e-01
c;1,44103338753502e-01
c;9,57956556822168e-01
c;1,79215550281947e-01
c;8,89166240908160e-01
c;3,23643969820299e-01
c;5,94726802064344e-01
c;7,35201796391447e-01
c;2,74998587305736e-01
c;1,21068925882829e-01
c;6,28194944734166e-01
c;6,71924761683813e-01
c;3,28057038485985e-02
c;5,06172879561354e-01
c;1,81356345580707e-01
c;8,83351626163448e-01
c;9,09236226451294e-01
c;5,68642741657587e-01
c;2,70671549330603e-01
c;4,32213089675992e-01
c;8,61653483812723e-02
c;1,22052372536919e-01
c;5,86888696130944e-01
c;1,87323740372240e-01
c;7,19098239066405e-02
c;7,84841790711866e-01
c;7,19083474532952e-01
c;1,93328801438495e-01
c;2,57829491524040e-01
c;8,07614968150360e-01
c;3,45014244259806e-01
c;9,75116095436803e-01
c;6,49374657582043e-01
c;3,56186717478697e-01
c;6,40734066118083e-01
c;9,10581081691278e-01
c;8,40321344355692e-01
c;1,10855798115532e-01
c;2,35151121119278e-01
c;8,26134501165035e-02
c;1,52810212537197e-01
c;8,29292803607546e-01
c;6,07893114570672e-01
c;9,69574010351920e-01
c;9,65161579022542e-01
c;9,71587916461356e-01
c;3,77890624813653e-01
c;2,23547031604420e-01
c;2,88734670866516e-02
c;1,10978672210858e-02
c;7,88463686976687e-01
c;4,99707050441456e-02
c;6,40431839087927e-01
c;8,30127190399102e-01
c;5,84039603307486e-01
c;9,98037828959335e-01
c;1,39920408256720e-01
c;5,49254695477446e-01
c;8,20988829059297e-01
c;4,82981061608755e-01
c;9,61790234784549e-01
c;1,33372608417238e-01
c;4,63844776396981e-01
c;6,45687033912483e-01
c;6,32800797714315e-01
c;9,66416195203104e-02
c;3,96675954857380e-01
c;2,79776558020812e-01
c;1,45169868674361e-01
c;8,21886651739395e-01
c;3,53658000956726e-01
c;2,32698750396812e-01
c;8,30175342375361e-01
c;2,42914565673772e-01
c;3,53918216664325e-01
c;1,95673644981673e-01
c;6,65587198094210e-01
c;8,01524725183588e-01
c;4,23908927478086e-02
c;1,67891955848932e-01
c;4,03468102894023e-01
c;8,78935633940598e-01
c;7,69906057414881e-01
c;6,64320251821165e-01
c;1,50818576619335e-01
c;7,29986315501298e-01
c;2,46397321621510e-02
c;1,15025266548689e-02
c;1,43866139413159e-01
c;5,82781311767331e-01
c;6,40112386429099e-02
c;1,41068007273933e-01
c;2,72053975304664e-01
c;1,71614847073751e-01
c;1,48339386070390e-01
c;3,96716584917995e-01
c;6,16863826708954e-01
c;1,30877097393928e-01
c;5,92809985963934e-01
c;7,68686490966474e-01
c;8,61724644041444e-01
c;7,36277582362156e-01
c;3,66027071326078e-01
c;1,27146504441570e-01
c;3,78052620089896e-01
c;5,14682892265811e-01
c;4,13604187075827e-01
c;6,39954558321535e-01
c;2,25125608697987e-01
c;1,23526859453345e-01
c;3,27581677273397e-01
c;6,22443804021977e-01
c;5,36637947695272e-01
c;4,03399832258789e-01
c;3,62189274377140e-01
c;2,48660301947093e-01
c;9,18529796706995e-01
c;9,56273487028654e-01
c;4,24562401427613e-01
c;4,69343931915042e-01
c;5,06446119176586e-01
c;2,13397617418582e-01
c;1,82807428805374e-01
c;9,63324307872142e-01
c;3,74411140913348e-01
c;5,40031198389610e-01
c;3,48439634459940e-01
c;5,98062434389067e-01
c;3,87997598013217e-01
c;8,48912916121742e-01
c;9,51253965801342e-01
c;9,62907694930949e-01
c;3,46167137358823e-01
c;6,75723663823155e-01
c;1,31246500240182e-01
c;5,40661620073062e-02
c;7,01153937742818e-01
c;1,46523908762663e-02
c;9,35857122872270e-01
c;2,67809637894498e-02
c;1,77437454417347e-01
c;5,39779948224487e-01
c;4,31821162150624e-01
c;1,44340242407764e-01
c;6,82784018270054e-01
c;6,54543746116803e-01
c;1,47248006040009e-01
c;7,44101366033199e-01
c;9,33076273006419e-01
c;9,68210089346664e-01
c;5,03399886797874e-01
c;6,40920297338402e-01
c;5,07944199284183e-02
c;9,28309096656332e-01
c;5,96011156550342e-01
c;9,12041380004017e-01
c;5,73386937362883e-01
c;8,66160200746652e-01
c;9,58491789466131e-01
c;9,97160826015180e-01
c;6,78719594008274e-01
c;8,31059016168282e-03
c;6,76473064111872e-01
c;1,43285111259796e-01
c;9,99567774744024e-01
c;8,18297057913523e-01
c;6,89619274085306e-01
c;2,84752387784000e-02
c;8,34567230273676e-01
c;5,80594861879780e-01
c;3,02320352518427e-02
c;3,05288648729024e-01
c;4,37133658102431e-01
c;9,75459341992382e-01
c;8,25313404363778e-01
c;6,01440580682415e-01
c;4,93258215407161e-02
c;2,96186311986592e-01
c;2,08488211582502e-01
c;8,63123069410394e-02
c;5,26210267880606e-01
c;2,84686294443604e-01
c;8,80009485658048e-01
c;4,99397881537773e-01
c;3,13688210532039e-02
c;2,42461345811464e-01
c;2,88450984679149e-01
c;8,68462375595055e-01
c;8,03891333383202e-02
c;8,79077267184958e-01
c;4,37122444622115e-01
c;3,43645229503488e-01
c;5,26151655512840e-01
c;6,40281519826390e-01
c;4,72033573164664e-01
c;6,19130528068369e-01
c;3,40815351956328e-01
c;8,31303115088806e-01
c;6,51726909004878e-01
c;2,06423185507862e-01
c;1,65447810125387e-01
c;8,96647073236827e-01
c;8,11880918270429e-01
c;1,07958232862235e-01
c;8,70194013969529e-01
c;7,42055024919997e-01
c;3,07218506956363e-01
c;8,06160391574826e-01
c;3,19525199975163e-02
c;5,67235169574981e-01
c;9,62157825091222e-01
c;6,01402127739554e-01
c;5,68739034883407e-02
c;7,64200511066510e-01
c;2,35490340060476e-01
c;3,40015111513799e-01
c;3,93416801540568e-01
c;9,63779046505005e-01
c;3,95648799381213e-01
c;7,30611552024519e-01
c;2,15464113054944e-01
c;2,64121105986795e-01
c;2,28730670427439e-02
c;1,95412942842787e-01
c;2,45124524259469e-01
c;2,08575676165552e-03
c;4,24675043678586e-01
c;9,25221765441183e-02
c;6,30667901806893e-02
c;4,56954636193595e-01
c;4,55416658213001e-01
c;5,13906664798771e-01
c;5,76251424672465e-01
c;5,76043695697844e-02
c;2,77803449803837e-01
c;6,90719978855287e-01
c;1,75664587980645e-01
c;5,37507365355840e-02
c;4,57515322134432e-01
c;2,70910460625196e-01
c;1,77318981297422e-01
c;8,15210843102072e-01
c;4,48038535850921e-01
c;3,86889225153306e-02
c;4,95686862413252e-01
c;3,93990821431135e-01
c;9,36517620139382e-01
c;4,14924224148129e-01
c;3,02907423457940e-01
c;9,40425487235918e-01
c;6,67545075719375e-02
c;8,99551242725292e-01
c;7,78308446256723e-01
c;3,03743278952677e-01
c;1,12277352518070e-01
c;2,18375179751382e-01
c;6,02879530164377e-02
c;3,98467053259023e-01
c;5,27449340448245e-01
c;2,33655354833523e-01
c;9,34495112792569e-02
c;6,93045939884114e-01
c;8,72149526049716e-01
c;4,13689563665557e-01
c;9,83829341305708e-01
c;3,50315075419790e-01
c;8,51818364160862e-01
c;4,12631469476536e-01
c;7,33710853468870e-01
c;8,26873628387939e-01
c;7,73016720346853e-01
c;7,66736639413790e-01
c;3,72495537543058e-01
c;1,24624632379013e-01
c;4,94070797970783e-01
c;1,67425925236348e-01
c;7,35374278705834e-01
c;6,19116449807442e-01
c;9,22107316192672e-01
c;8,80597318884720e-01
c;5,02397108238905e-01
c;7,38559040088311e-01
c;4,08288428371570e-01
c;9,42146654463365e-01
c;6,33009657047896e-01
c;9,67413568012156e-01
c;4,92273327387431e-01
c;1,08810510052583e-01
c;7,84109268481299e-02
c;1,39902365797806e-01
c;9,26249425411879e-01
c;6,16268472689153e-01
c;8,95384152117231e-01
c;8,70757803740400e-01
c;8,28282508516191e-01
c;1,61694995645499e-02
c;5,12281857178791e-01
c;9,48030109821334e-01
c;5,04041902159617e-01
c;3,30825601171623e-01
c;5,54353683584194e-01
c;1,13555132447423e-02
c;1,67061374437219e-01
c;5,28774739622242e-02
c;4,03032957221574e-01
c;3,32380839456102e-01
c;9,29248332563075e-01
c;5,47036167480263e-02
c;5,81390279054185e-01
c;7,50549989406625e-01
c;1,70845374445842e-01
c;9,79997089723866e-01
c;2,70869487325369e-01
c;1,56959002200392e-01
c;7,65491418059892e-01
c;2,78506424150071e-01
c;4,29124399906585e-02
c;5,70629314379632e-01
c;4,26085579710643e-01
c;6,78389393513133e-01
c;5,25051225572026e-01
c;3,80463283582451e-01
c;9,43707565994769e-01
c;8,83781763433944e-01
c;7,24181067381125e-01
c;3,18751119483697e-01
c;4,57476102928728e-01
c;8,20184528091832e-01
c;4,22381570286633e-01
c;6,46812617188073e-01
c;8,71927692188426e-01
c;2,47337777945693e-01
c;2,15038609074831e-01
c;1,77186260464199e-01
c;2,88880324913228e-01
c;1,02485085641356e-02
c;2,79543375534824e-01
c;5,85439282096568e-01
c;8,59886399543872e-01
c;6,02136237792172e-01
c;9,58859186658163e-02
c;7,55151603682801e-01
c;2,25599319680447e-01
c;1,31612927416215e-01
c;9,37873000877390e-02
c;1,82113933388043e-01
c;7,60410923444436e-01
c;4,29814706262318e-02
c;5,10445833941489e-01
c;6,32526256580020e-01
c;8,89693339585882e-01
c;4,52208672813434e-01
c;7,20058769282546e-01
c;8,57088133462245e-01
c;3,11289977281933e-01
c;3,31786583815456e-02
c;6,28853320332330e-01
c;9,05398245692562e-01
c;9,54700957625767e-01
c;7,14077757126053e-01
c;9,15925045299604e-01
c;9,22717735427202e-01
c;1,89969877487955e-01
c;5,88049086374185e-01
c;6,78934555217766e-01
